,Review,Rating,Date,Restaurant Name
137,"We arrived at 8:15pm for our 8pm reservation, upon walking to the restaurant I noticed it looked packed inside and hoped we didn't have to wait, but they sat us right away at what looked like the only table left in the whole place, all the way in the back.Our server was excellent, he was very attentive, but not over bearing.  Gave us the perfect amount of time to order appetizers and then our entree, and gave great recommendations.  Top notch service.Food - we started with the ahi tuna appetizer and it was amazing.  Wonderfully cooked, barely seared on the edges.  It could have used a bit more of the soy sauce sauce, but overall it was delicious.  I also had the crab bisque - YUM.  Not sure if I want lobster bisque after having this, lol.  Not a lot of crab meat, but I came across a huge piece of crab meat, it was over an inch big.I had the 1.25lb Maine lobster, served with new potatoes and corn on the cob.  I paid extra for the shrimp stuffing.  If I ever go again, I will not get the stuffing though.  It was good, but there was a lot of parsley in the stuffing, and I don't like parsley, so I couldn't eat too much of the stuffing. The lobster was cooked wonderfully - this is what I came to Boston for - lobster!  My date got the NY strip as he doesn't eat seafood.  It was good at the beginning, but the longer it sat, the more it cooked, and by the end it was pretty dry and tasteless, but oh well, you don't go to a seafood restaurant and get steak, this the steak didn't affect my 5 star rating.Dessert - We got the lemon sorbet - and it was just okay.  I don't know if they put a glaze on it or what, but it was a lot more gooey than other sorbets I've had, but it was nice and refreshing.  We also got the Boston Cream Pie cake, and it was very good.  Our waiter described it as a ""juicy cake"" I think he meant ""moist"" but didn't know the word.  A juicy cake is not appetizing, but a moist cake is :)  It was very good, nothing special, but sweet, and it was moist.After 2 apps, 2 entrees and 2 desserts, our bill was under $100 - WOW - very reasonably priced.  Next time I'm in Boston I definitely want to come here again.",5,9/13/2009,Atlantic Fish
138,"Sorry to be so tough, but in Boston, the expectations for a seafood restaurant are pretty darn high (think Legal Seafoods before they sold out and went nationwide).  It was okay ... yeah, just okay.Very crowded, typical East Coast restaurant atmosphere.  Had a very nice glass of Verdeho to start with, then a cup of the Sea Bass chowder with bacon, corn, peppers, and potatoes, which sounded amazing but which was actually only so-so. Not much fish, and despite the seemingly favorful range of ingredients, it didn't pack the punch of a really outstanding chowder.  I followed this with the grilled scallop salad, which was also a disappointment for an East Coast seafood restaurant.   The salad was actually not bad, with pine nuts, cranberries, and goat cheese, but the grilled scallops were AWFUL!  Gummy and overly cooked (almost charred) on the outside.All in all, can't recommend it.  The bartenter Jonathan couldn't have been nicer, and it was an okay atmosphere, but when I'm in Boston, I want Proustian seafood meals, and this definitely wasn't one of them.",2,9/14/2009,Atlantic Fish
139,"YUMMY - Based on a tip from a Charilie's waiter at lunch, hubby and I sought out the Atlantic Fish Company (AFC) for more good eats.  AFC was a great stop.  Though it was Friday evening (8pm) we had virtually no wait.  After seating us, the wait staff was quick to take our drink order and offer suggestions from the menu and to state chef's specials.  The setting was cozy, candlelit, and semi-romantic (ahhh)...more on the food.The raw bar had a great selection of yummies which I fully indulged in.  I think hubby is becoming a fan of the raw too.Our main courses were just heavenly and I don't think we were the exception.  Every bit of food that passed our table looked and smelled amazing.  The aroma's wafting through the air were really divine.  I enjoyed the sauteed Atlantic cod, which was cooked to perfection.  Hubby gobbled up the lobster ravioli.  It must have been good because he was really reluctant to share with me.  AFC was all good and a perfect end to our first day in Boston.",4,9/15/2009,Atlantic Fish
140,We highly recoomend this place. Great lobster and scallops. Nice salads and good drinks. Nice relaxed atmosphere.,5,9/18/2009,Atlantic Fish
141,If I were on death row I would ask for my final meal to be from here! I came here twice with my dad while he was in town visiting from my home state of NJ (dirty Jersey what!!!). Both times we had exceptional service and our food was OUTSTANDING. I absolutely loved my barbequed salmon and the peppermint ice cream cake for dessert was DELICIOUS. It's a little pricey but that's why I take my dad here when he's in town....free dinner on pops!!!!!!!!!,5,9/23/2009,Atlantic Fish
142,"I have been told that the chefs here has changed so I decided to try it again. The food was much better - the chowder is still mediocre but the fish was fresh and the menu was much better than it had been in the past.It is still full of tourists, but there is usually space at the bar and they also serve for late for after the Sox games.",3,9/28/2009,Atlantic Fish
143,"they really know how to serve up some fish! try their maine crab and artichoke dip for an appetizer -- delicious! it comes with two different types of pita bread, one deep fried and the other baked. mmmmm. also, try their flounder with stuffed crab meat drizzled in lobster cream sauce with sausage mash potatoes -- SO GOOD! my family and i were stuffed and all completely satisfied with the food, the service, the drinks and the atmosphere. all in all, an amazing dining experience. one thing you should do is make reservations before you go though. we waited almost an hour but lucked out and got a table inside.",5,9/29/2009,Atlantic Fish
144,"So came here on Sunday for a little get together. The sea food was really fresh and the portion was quite filling.the service was pretty good despite the fact that we always have to ask them to refill our water.We got the oyster and steam mussels for starter. I thought the mussels was only average. the oyster however, was really sweat. Then for the entre we got Chilean sea bass (grilled), lobster ravioli, and cod (grilled) they were all really good and was cooked just right.will definitely come back again.",4,9/29/2009,Atlantic Fish
145,The sister seafood restuarant of the popular steakhouse A & L's next door tries to outdo Legal but does it work? I think they do a good job. The round sourdough bread is great as they serve it warm. The mood is less formal than a steakhouse. The problem is it's a typical New England seafood menu and you can find the same at Legal or Summershack or Skipjack...which can be sort of boring.,3,10/3/2009,Atlantic Fish
146,"I recently went in to the fish to eat and was completly wowed. We went into a crazy busy restaurant and was greated by the best hostess team I could ever imagine. Not only was the hostesses super friendly, they were also really good looking. I was then greated by the over friendly manager, Teresa. We were sat immediately in a great booth right next to awesome pictures of boats and a miniture model of one of the ships of the paintings! Super coool! The last time I went in, Andy from AZ waited on us and he really impressed the pants off of us. Plus he was super cute.Our meal was the best seafood we have ever eaten in the whole Boston area. We met the chef, Danny, who made every dish mind blowing. Ronnie was also there and made sure our calamari was cooked perfectly. We liked his style. In additionto the chefs, we also met Paul, Lenny, Parker, Jay and Dimitri. They all deserve promotions or personal high fives! We will be back for the super great service! We were really upset we couldn't meet the super talented GM to give him thumbs ups for our great experience! What a nice package! Can't wait to go back!",5,10/8/2009,Atlantic Fish
147,"I had wonderful salmon here... something I actually wasn't going to choose but the waiter talked me into ordering. It was fantastic! The waitstaff is very helpful, and the food is delicious. The pink sangria was pretty good, but not very strong. Overall, a decent price for amazing food!",4,10/13/2009,Atlantic Fish
148,"Perhaps I walked into the Atlantic Fish Company with too much expectation from this place. This was my first trip to Boston and was excited to consume a great lobstah dinner! We decided on trying Atlantic Fish Company on recommendation since friends said they were better than Legal...which is much more touristy.We made reservations for a late dinner at 9:30pm for a party of five.  They seated us promptly.  Noise level was a bit louder than normal since there were some brave Yankee fans watching the playoff games versus the Twins near the bar.Since there were five of us all wanting lobster. We ordered TWO, yes two orders of their, ""New England Lobster Feasts"" Each feast consists of a two pound steamed lobster served with clam chowder,mussels, steamers, corn on the cob, and potatoes. This feast is geared to serve two.Clam chowder was delish! We ordered the lobster ravioli appetizer which was also very tasty! Then came the lobster feast. Very disappointed. The tail was like eating rubber.  Tough, chewy, not sweet, and way overcooked. Had trouble cutting it with my knife even. That's a bad sign!  The claw was ok. I was tempted to complain to our server and regret that I didn't. Mussels were good, the steamer clams on the other hand terrible! There was so much sand inside the clams that I literally could feel each crunch of sand in my teeth. Maybe I just got a bad steamer clam with sand. So I tried eating another, then another. The more steamers I ate, the more sand I had to spit out!  The kitchen did a terrible job in cleaning/soaking/rinsing these clams. Honestly, I wouldn't be surprised if they didn't soak them which is a FDA recommendation before serving.  If I wanted to eat sand, I would have gone to the beach!We did share a Boston Creme Pie for dessert which made up for the terrible New England feast.I'm sad to say that I was disappointed with our meal considering how much we spent on ordering lobster. Traveled across the United States to have a horrible lobster feast.",1,10/14/2009,Atlantic Fish
149,"My friend who is from Boston, but lives in NYC, raved about the Atlantic Fish Company.  There was absolutely no reason for me to question her decision since all of her recommendations in the city are always fabulous.  She grew up in the Boston area and since this was her favorite restaurant, 3 /12 hours on the train with my 6 year old, we were psyched for dinnah!!!!!  Well, I have to say, it was terrible.  My first night in Boston in 15 years, we could have gone anywhere and unfortunately, it was a grave disappointment.  The food was luke warm to room temperature.  We ordered a glass of Simi and decided to get a bottle.  The waiter poured the bottle of wine into our old glasses, not bringing new glasses.  They bought out our entrees without clearing our appetizer plates looking at us as if we should move them.  I was so upset, I didn't know what to say.  I did complain to the waiter and he looked at me like a deer in headlights.  I forgot to mention that my daughter, who LOVES muscles, hated them, so I got her a grilled cheese and she didn't even like that!  I have to admit, most of what we ordered was tasteless but I ate it anyway out of sheer starvation.  Remember, I just got of the train from NYC.  I don't know what would have made me happy, maybe a complimentary dessert offering but at least something.  They charged us for everything, not offering us anything for our dissatisfaction and needless to say, I will not go back. I don't recommend this place since there are so many fabulous places to eat in Boston!  In fact, the next night, we walked Beacon Hill and found a nondescript Thai restaurant and had the best meal.  No, the wine wasn't the greatest, but it WAS the greatest because the wait staff was so nice and the Pad Thai was simply the best.  We also sat by the door which kept opening and it was cold, but it was fun and I would go back!  Get my drift???",1,10/18/2009,Atlantic Fish
150,"Holy Lobsters!!! Ok this was my first Boston seafood experience so I have nothing to compare it locally but I have to say they had some of the largest lobsters I have ever seen.They brought one out for the table next door, and I swear I saw the lid of silver platter raise up and this claw wave at me. Ok so that didn't happen but when they did open the lid that lobster was overflowing the platter.New England Clam Chowder -- I never knew I liked this until I had it here, it was really tasty and the clams were fresh!!Lobster Roll -- delish, would probably opt for the whole lobster next timeDrinks were fabulous here too!My husband and I split the above as a late lunch when we got to Boston, this kept us full for several hours.Ambiance: Seafood restaurant casualService: Our waitress was super helpful, she made lots of recommendations and even gave us tips on places to try after dinner so we won't be relying completely on our concierge woman who was 25 years older than us.",4,10/20/2009,Atlantic Fish
151,"I went here on Friday night for the first time. The place is very clean and the staff are organized, although it has the feel of a chain restaurant. I got oysters and grilled calamari for appetizers. The oysters were okay and the calamari was very good. It was grilled and had a smokey flavor. For dinner I got seared scallops over pesto linguine. This was a good dish, but not the best I've had. My girlfriend got seared sesame tuna, which was good not great. The service was good, but had a pre-packaged feel to it. Overall, the place was okay but very generic.",3,10/24/2009,Atlantic Fish
152,"I stop in here quite often. The prices aren't bad, the food is good. The service is always fast & friendly. In the evenings it does get fairly busy. If you are in the mood for sea food & drinks ith friends this is the place to go.",4,10/26/2009,Atlantic Fish
153,"Went here about a year ago for my friend's birthday.  We sat at a large table for about 15 of us.  I ordered a white wine since I knew I would be getting some type of fish duhI got the sword fish which was great and came with a side of veggies and potatoes which had a sweet sauce on them that was amazing.  I tried my friends Chilean Sea Bass which was nice, buttery, soft, and melted in my mouth!!The place is very expensive and maybe a once in a blue moon occurrence.  I spent about $50 for the sword fish steak and one glass of wine.  I think also the fact of being in a large party added to the price.  You're paying for the location on Boylston and the atmosphere.  It wasn't so phenomenal to keep me coming back for more.  One thing that sucked was that my friend, who was the birthday girl, left her ID at home and the waiter made her go all the way back home to get it. Come on now, she looks grown, we are all grown, it's not that serious.  He ended up giving the drink to her for free. I guess it was worth it in the end.",4,10/29/2009,Atlantic Fish
154,"I had the Costa Rican Mahi Mahi served with Patatoes and Broccoli for the late lunch on Tuesday. The food was awesome and delicious..The staff was friendly, the service was excellent and the order came out on time. I loved the warm bread and the butter treat before the meal as well as the frost coating of the mineral water.  I loved the ambiance and the food wasnt over-priced. Definetely a 5 star",5,11/12/2009,Atlantic Fish
155,"You want seafood? This is a good place to get it.  It's a fancy restaurant so the prices are what you would expect.  However, the quality of the seafood is great, and if you're ready to splurge this is the place to do it.Came here with a group of friends and had lots of things.  Crab bisque, clam chowder, steamers, oysters, lobsters.  Everything was good.  Can't complain, though I definitely can't afford to eat here often.",3,11/26/2009,Atlantic Fish
156,"I recently yelped this place out and I have to say WOW! Thanks for the great reviews. Food, drinks, service, etc....awesome. Be sure to make reservations. This place seems to be very busy even on a Sunday night! Started off with the mussels - delicious. I'm not even a big fan of mussels but these were super flavorful and yummy. Next we ordered soups and salads. I'm not going to lie, the Clam Chowder was the best I have EVER had. Make sure you grab at least a cup! For our entrees we ordered the catch of the day salmon as well as the tuna steak. Both were excellent. We also ordered the fish in chips and a blackened swordfish special. All of our food was cooked/seasoned to perfection. Nothing but yums across the board. For dessert we ordered the peppermint cake, the chocolate mouse, and the apple pie. Again, wonderful. Also, I would like to take a minute to note the excellent services. Our waiter, Ryan, was amazing -- great sense of humor and a steady server's hand. All in all, this place is pretty pricey but it wont disappoint. Enjoy!!",5,11/30/2009,Atlantic Fish
157,"The BEST clam chowder in a bread-bowl I've had in my entire life!  At $7, it's a bit pricey for a soup, but it is a classy seafood eatery with the white linens and extra-polished silverware and wine glasses and all...Their calamari was also pretty spectacular and the oysters very fresh.  Not a lobster fan, I refrained from ordering it, but my dining companion seemed to love it.  A five-star service and elegant, comfortable atmosphere.  I'd definitely return for more delicious, fresh seafood next time I'm in B-town.",5,12/2/2009,Atlantic Fish
158,"At first glance this seemed like an overpriced formulaic seafood themed place. But, we were pleasantly surprised. All the seafood was expertly prepared and quite tasty. They have an extensive catch of the day and fresh selection. Great chowder, pretty good wine list and good service.",4,12/3/2009,Atlantic Fish
159,"Stopped by while on vacation in Boston. Walking around the Back Bay area and decided to come in for dinner on a Sunday night. We had to wait 20 min for a table, but considering we didn't make reservations, it wasn't that bad.  We seemed a bit underdressed and touristy, but were treated very nicely.The wife and I weren't very hungry, so we decided to have Chowda and the lobster ravioli.  Both were very tasty and we were quite satisfied. The bread was crunchy on the outside, soft on the inside and went well with both the Chowda and the ravioli sauce. Overall a very good experience",4,12/3/2009,Atlantic Fish
160,"Excellent bread, wonderful snapper special, reasonable wine, good service.  This was my first visit and I was very pleased.  It is a little pricey, but overall it was a very nice quality to price ratio.",4,12/23/2009,Atlantic Fish
161,"The restaurant makes you feel comfortable and I love the view of Boylston street from the 2 tops by the window.  The menu is vast with so many decisions.  Service was good and overall the restaurant was a good experience, nothing bad, nothing good but nothing memorable.  We started off with brunch cocktails of a spicy bloody mary and a mimosa with freshly squeezed OJ. However the champagne tasted stale.  Since it was just 12pm I was tempted to get freshly shucked oysters but got the Ahi tuna - bad mistake.  It was ok.  Entrees were the lobster roll and the eggs Benedict with a Maryland crab cake.  The open faced sandwich was filled with chunks of fresh lobster and lightly whipped mayo.  The eggs Benedict was overpowered by the Bearnaise sauce, but when you did find the crab cakes under the small poached eggs, it was a hidden treasure.  Both meals were good, nothing bad.",3,1/2/2010,Atlantic Fish
162,"Do you want the good or the bad first?I think I'll start with the good so I don't come off as a complete cynic from the get-go.  We had read a lot of really good reviews and so we had very high expectations of the place.  I have to say the food and the drinks were right on the money when it came to our expectations... zingy calamari, melt-in-you-mouth buttery-creamy lobster, perfectly executed Seafood Fra Diavolo, and delicious blackberry champagne.I can't exactly put my finger on the negative vibes I got but I think it was a combination of a few things.  The tables were put together pretty tightly making it hard to hear the people next to you if you were next to a more boisterous bunch, not to mention getting hit in the back with other people's chairs when they lean back or go to the washroom.  The wait staff was very nice and friendly but it was almost a bit of overkill.  I found my self thinking they were putting on happy heirs and the entire time thinking ""I hate my life.""   I agree with some of the other comments that the sales-pitchy type speech about the restaurant and specials made me wonder whether they understood I had already come in the door and sat down to eat.  The staff stands around in little cohorts in pockets and corners of the restaurant, staring at you like a pack of lions waiting to pounce if your water should run dry or god forbid you put your fork down for a minute.  That being said despite the awkwardness of feeling like you are a judge on Iron Chef being watched every minute of your meal I would probably go back because the food was that good.  I may give it a try for lunch sometime because maybe it would be a less-formal and less-attentive atmosphere.",3,1/2/2010,Atlantic Fish
163,"Before coming to Atlantic Fish Company, I had never been a fan of crab cakes. Seafood is my weakness, but crab cakes were usually a no go. Atlantic Fish changed that. The crab cakes on Atlantic Fish's menu are nothing short of divine. I have had the pleasure of tasting many other items on Atlantic Fish's menu and I can honestly say that crab cakes aren't even remotely the only great thing to order.As for the rest of Atlantic Fish Company, the ambiance, the service, the drinks; all fall well above average.I can heartily recommend Atlantic Fish to any of my friends.",4,1/3/2010,Atlantic Fish
164,Goodbye Legal. It was nice knowing ya.AFC is my new go to spot for seafood. We had 20 oysters. They were so yummy and fresh. And they had ones calle meneshma (?) from the cape that apparently was Mr. Obama's favorite when he visited. I had the cioppino. It was good. Tons of fish and shellfish and a whole half of a lobster. Yummy.... but the show stopper... my boyfriend had a crab crusted filet. O ... M ... G!!! It was out of this world. I don't like filets much but I kept stealing bites. Can't wait to go back.Staff was great. Really knowledgable and basically can make ANY dietary or picky eater changes to dishes!! IN LOVE.,4,1/11/2010,Atlantic Fish
165,"Best clam chowder in a bread bowl.  I've had bread bowls in san francisco, ca, I had some in cape cod which was very good also but a little to sweet,but it doesn't come close to this.  I had some crab cakes too those were delicious as well.  The food is great and so is the design of the whole place, almost makes you feel your eating on a ship only it's not moving in the water.  If i go back to the eastcoast I'll probaly have to stop by there again.",5,1/18/2010,Atlantic Fish
166,"Wow...thus far, this is my favorite seafood restaurant in Boston.  I grew up in the city and walked by this spot hundreds of times when I was in school (but then again, i was too poor to eat there so I had to get my fill at the Prudential Food Court) but I'm glad to have found it now.Their chowder (both the clam and the seabass) are unbelievably good.  The clam chowder honestly puts Legal's to shame and I'll never be able to look at her the same way.  It's hearty, chunky, with the right amount of salt and creaminess.  Just pure goodness.  I had the chilean sea bass which was buttery and light.  Cooked perfectly.  Fresh seafood, great location and the waitstaff was pleasant.  I've found the best chowder in Boston and don't believe those chowder fest winners...this makes Ned Devine's (2009 winner's) chowder taste like hot garbage (not that I would know what that tastes like)",5,1/19/2010,Atlantic Fish
167,"After an all-nighter that inluded a $17 martini, a movie about hot gay Mormons,  and a major gossip fest with my BFF, I was of course, tired and hungry. Like, majorly tired and hungry. We were going to try to see Obama stump for ""Coaks"" at Northeastern, so we decided to keep things simple and in the neighborhood. Atlantic Fish seemed to be the best option.I actually hadn't dined here since before the fire, but things seem the same - tasty and dependable. There's nothing earth shattering about the menu, the decor, or the service, but everything is well executed and I have never had a bad experience. I really love the lobster ravioli and the fried oysters, as well as the crab cakes, which are made with very little filler (for example, bread crumbs and mayo). The raw bar is pretty tasty too.This is basically where I take people from out of town for ""Boston seafood"", since I am still pissed at B&G based on my last couple of experiences.",4,1/19/2010,Atlantic Fish
168,"First time in Boston and I must say that the seafood were was excellent! Clam chowder was better than that at the Quincy Market,  the lobster ravioli melted in my mouth, crab cakes were to die for and of course my favorite was the Captain's Platter simply because of two major factors. 1. Fresh seafood and 2.  fried!  I highly recommend dining here",4,1/20/2010,Atlantic Fish
169,"A special ""Thank you"" shout out goes out to you Bostonian Yelpers for putting this place on my radar! It was literally a stone's throw away from The Lenox where I was staying... and wow. Good stuff here people, good stuff. First off, it's a bit booghzie for my taste. Some of the best seafood I've had was typically at ghetto shanky places by the shore where you drink good 'ol pitchers of beer and eat crustaceans with your hands. But man, I was sold from the START at this place. Aside from the posh ambiance of nice linens and ""beck and call' service, the bread they give you is SO warm, soft, and full of bleached flour that's hot damn delicious when loaded with butter. I couldn't get enough. Then, comes the oysters. Wow. I am not afraid to say... them oysters were some of the best I've had. Fresh, no sandy guts, and did I mention fresh? I'm so glad my husband isn't an oyster fan (more for me!)... next was the clam chowder. DEE-licious to the vicious! I hate how some clam chowders are like basic potato stew with semi-artificial clam flavor. Heck no that won't go here! It really was the right amount of creaminess and saltiness. The clams were fresh and totally hit the spot. Lobster anyone? You can totally taste the difference between a Bostonian lobster from this place and say.... a lobster from a Chinese seafood house that's been sitting in ""death row"" tank for god knows HOW long. It's more expensive for less meat, but I tell ya. It's worth the extra bones. Top all that goodness with a bottle of wine and yeah... you may as well do some damage to your dinner budget because it's totally worth it here. The service was outstanding and overall great eats. Even a ghetto girl like me needs to bring out the inner ""high maintenance"" appetite once in awhile....",4,1/21/2010,Atlantic Fish
170,"So it was one of those days again...Jen and I had stayed up well into the night drinking half the champagne in Boston and watching a movie about a gay Mormon while trying to get the Bad Romance dance down. Just paving the way for me to wake up hungover and craving brunch again.... The original plan had been to go to Petit Robert, but we switched to a place that was literally two steps from the apartment, Atlantic Fish, so that I would be able to not fall over and fall asleep hugging a fire hydrant in public. Apparently this was her go-to place when she and/or her boyfriend are feeling the effects of a wild night, and this was no exception. It also helped that Jen rated this at least the second-best place in town to get seafood, which is all I really want when I'm in Boston. I wasn't so much seated, as I sort of ""fell"" into a booth, and we ordered a brown bag of fried oysters. We polished those off and promptly ordered another bag. I love how they're hot and crispy on the outside, and kind of raw and flavorful on the inside. I still needed clam chowder packed with oyster crackers to survive though. It was divine. So I was over the hump and ready for the main course. If you've read the previous installments of my Boston dining saga, it should come as no surprise I ordered the Maine lobster, asparagus, and goat cheese omelet. If it's lobster, or cheese, you can bet that's where I'll go. Jen opted for the Jumbo Lump Crab Cake melt. I really want to emphasize that I'm not overstating things when I say that the omelet was the best I've had. The huge chunks of lobster were awesome; I can only say that it could have used a bit more goat cheese, but not a big deal. These home fries were much better than Masa! Jen commented that hers was delicious (I can't recall if she'd had it before or not), but suffice to say she was again pleased with the place. There were so many things on the menu that looked appetizing; this will have to be the first place we go next time I visit!So it may have been a change of plans, but it ended up being the best seafood experience I've ever had! (Sorry, Truluck's, not even close...)Speaking of change of plans, once I was fueled up at Atlantic Fish, I was put in a cab and whisked off to Northeastern University to check out the madness that was the special Senate election (that I heard about on Yelp!), and hopefully I would catch a glimpse of President Obama...",4,1/28/2010,Atlantic Fish
171,"Consistent, pleasant, good food .Sometimes noisy, but the fish is fresh and tasty.Service is good too.",4,2/6/2010,Atlantic Fish
172,"My co-diners would rate their experience with 4 stars. I think I ordered the wrong thing at this place. The seafood cioppino was a bit too brothy and peppers over-cooked, but at least it was still good as leftovers the next day. Oysters were fresh. Wine choices were great. Service was very professional.",3,2/7/2010,Atlantic Fish
173,"Came here for a Birthday party and couldn't have asked for a better restaurant.  At most restaurants, a group of 8 would end up at a long rectangular table where most people wouldn't be able to talk to each other.  At Atlantic Fish Co, they have round tables throughout the restaurant so everyone can see and talk to each other throughout dinner - this was absolutely great!The waiter was attentive and knew the menu inside an out.  He recommended the Seabass with lobster ravioli and it was AMAZING.  The Seabass had a crispy crust but was moist and fresh inside.  The raw oysters were also fresh and I felt like I could eat a dozen myself.  Would definitely come back in the future.",5,2/14/2010,Atlantic Fish
174,"Boston's known for Lobsters and I checked with the Concierge at my hotel and they suggested Atlantic Fish.  Very nice atmosphere and great service.  I ordered a bowl of Clam Chowda and 2lb lobster.  It was amazingly great.  Next time I am in Boston, I'll stop by here again for dinner.  Five stars for accommodating my request, they put me in a small table and I felt very uncomfortable.  I requested a booth and that was easily taken care of.",5,2/16/2010,Atlantic Fish
175,"When locals play tourist for the weekend with visiting family, we land here. With no reservations for lunch, the lovely hostess quickly found us a table where we could all spread out. Our waitress was Oscar worthy. In fact, she was so fantastic that I will use her as an example for all future wait staff relationships. She was entirely professional and anticipated every move. She was not overly friendly, nor was she off on some unknown social trajectory when we really needed her. We got a dozen oysters to split which were all a bit pricey at 2.50 each but beautifully presented. (Sadly, another member of the wait staff served one half dozen and reached across the table with this large heavy plate to hand them to the recipient, who struggled with this weighty hand off - the only blip.) The bread basket gets lots of acclaim- crackers, bread and sweet little muffins. We did ask for olive oil for those of us who don't eat the rich creamy butter. As we were able to order from the brunch menu, being a weekend,  Miss Fish Hater got Eggs Benedict with Canadian bacon. The rest of us dove into mussels, scallops, salmon, lobster...all were really amazingly good, although my salmon was slightly overcooked for my taste.You will not leave with an appetite. We had no room for dessert. I never would have come here without my visiting family members. And I am glad I did. It's got a formal, slightly starchy vibe and you pay for that but when the folks are in town, just live it up a bit. After all, they may be tourists but they are still members of the family. Better here than Durgin Park when you do the tourist thing.",4,2/16/2010,Atlantic Fish
176,"I would technically say it's a 3.5 stars.  It wasn't the best but still good.  I would still recommend this restaurant.  We went without reservation and sat at the bar.  The bartender was very attentive and knowledgeable of the menu.  He gave some great suggestions for the entrees and pairing with wine.  The cup of clam chowder was good with lots of chunks.  I'm not sure if it's award winning.  I can still remember my first time trying Legal seafood's clam chowder and that was a wow.  I'm not sure if I can say the same thing. As for entree, I ordered Seabass with lobster ravioli as recommended.  It was delicious.  It had a light crust on the seabass and the fish was cooked perfectly.  The only thing that bothered me with the fish was that it was a tad bit salty.  The ravioli was good and on the side, but I think it would be better if the ravioli pasta was a little thinner.  I couldn't really taste the filling as well.  The fish came on top of a bed of saute spinach.  Friend ordered the crab crusted haddock.  Fish was cooked perfectly as well.  As for why just 3.5 stars and 4? I guess there's really nothing that stands out that says WOW.  It's what I expected from a restaurant of its kind.  So it's good.  I would want to go back and try their oysters though.  They look pretty good.",4,2/16/2010,Atlantic Fish
177,"The Atlantic Fish Company is a beautiful restaurant.  Although pricey, the quality of the food is exceptional.  This restaurant creates simple dishes that are delicious without being too fancy and complicated.  For starters, we had a cup of the crab bisque which was creamy and full of tender pieces of fresh crab meat.  For entrees, my wife had the cod (baked with breadcrumbs) with spinach and potatoes.  She was very pleased with the freshness and preparation of the fish.  I had one of the specials-steelhead trout with grilled asparagus and lobster mashed-potatoes.  That's right, lobster mashed potatoes.  Just imagine the tastiest, fluffiest mashed potatoes every combined with succulent pieces of lobster meat.  Yes, it was that good.  For dessert we had another special, a homemade vanilla creme-brulee which was fantastic. Our server was OUTSTANDING and we really enjoyed her friendly personality and helpful service.  This was our first visit to Atlantic Fish Company and we hope to visit again in the future.  Because it is kind of pricey, it is the kind of place to visit for special occasions, hopefully we'll have some more special occasions soon!",5,2/20/2010,Atlantic Fish
178,One of my favorite spots in Boston. Service at Atlantic Fish Company is excellent. Great soup selections: can't go wrong with either clam chowder or the real crab bisque. Fishes are fresh. I don't think it's too pricey - $35 per entree including surf and turf. Wine selection can be improved a bit. Here's a link to a colleague's post concurring w/ my recommendation: bit.ly/9lbnPM,4,2/22/2010,Atlantic Fish
179,"I ate here for the first time on Saturday, Feb 20.  Our waitress was excellent - totally on top of things.  The only thing is - the food was really lack luster.  I ordered the Seafood Ciopinio with a saffron broth - BORING!  No flavor, and all the shell fish in the stew was over cooked and tough.  My husband ordered the lobster special which the waitress raved about.  It was described as having been removed from the shell and cooked with a cream sauce then placed back in the shell and baked.  What they did not tell you is they do not deshell the claws so they were still in the shell and completely over cooked.  Too tough to eat and the dish was not served with additional drawn butter for the claws.  The meal was expensive and could have been so much more.  I don't think we will be going back to this joint anytime soon.",2,2/23/2010,Atlantic Fish
180,"Everyone loves to sit outside but on a dreary Saturday afternoon, I much prefer sitting at the bar at AFC. I am actually only here becuz my wife is way-to-easily drawn to any decent seafood joint, and me the good husband prefers to accomodate rather than argue with her as I will ultimately loose. Anyways, my beliefe is that bar dining is generally the unique experience... you tend to strike up conversation with other patrons, the tenders... so much more low key and enjoyable. This bar could be longer but it is a very social one. Bartenders here are personable, skilled and I like gettin' a birds eye view into the pours going into drinks like the Bloody'Ms.... In fact, if their Marys had been stronger I might feel compelled to add a fifth star. O well.Food = Damn good... always has been good here though so no shock.",4,2/24/2010,Atlantic Fish
181,"Unfortunatley, we only stayed one night in Boston. But the city seemed great with all these nice restaurants and beautiful brick houses... We've to come back next time we're in New England!We absolutely wanted to try some seafood of course, especially lobster. So we went to ""Atantic Fish"", cause our cousin went there and was quite pleased. As we were...The waitress was a bit too kind for us (she even gave us a wine ""taster"" before we choose our wine!) but the atmosphere was great, as the decor. Quite old-fashioned and comfy...The cuisine was OK. We loved the strange mixture of crab, cheese and artichoke, served with bread and raw vegetables and the crabcakes. But the lobster was just fine... The New England clam bake isn't a high cuisine preparation and this dish was not enough tasty, it's just a combination of many ingredients put together on a plate. But it's the just the traditional way to eat seafood in New England...Good food, good wine, nice atmosphere, ""The Atlantic Fish"" was perfect for a good night in Boston.",3,2/24/2010,Atlantic Fish
